コンペキ			紺碧
ギンススダケ		銀煤竹
エンジ			臙脂
シャクドウイロ		赤銅色
ワカナイロ		若菜色
ウスグンジョウ		薄群青
キガラチャ		黄枯茶
アケ			朱/緋
サビイロ			錆色
ワカナエイロ		若苗色
ウスハナザクラ		薄花桜
ススタケイロ		煤竹色
アカネイロ		茜色
セッカッショク		赤褐色
アオニ			青丹
グンジョウイロ		群青色
コゲチャ			焦茶
ベニエビチャ		紅海老茶
チャカッショク		茶褐色
クサイロ			草色
カキツバタイロ		杜若色
クロツルバミ		黒橡
スオウ			蘇芳
クリカワチャ		栗皮茶
コケイロ			苔色
ルリイロ			瑠璃色
ケンポウイロ		憲法色
シンク			真紅
クロチャ			黒茶
モエギ			萌黄
ウスハナダ		薄縹
クリイロ			涅色
コイクレナイ		濃紅
エビチャ			葡萄茶
ナエイロ			苗色
ルリコン			瑠璃紺
ビンロウジゾメ		檳榔子染
ゾウゲイロ		象牙色
エビイロ			葡萄色
ワカバイロ		若葉色
コンルリ			紺瑠璃
クロトビ			黒鳶
ネリイロ			練色
カンゾウイロ		萱草色
マツバイロ		松葉色
アイイロ			藍色
アカスミ			赤墨
カイハクショク		灰白色
コウジイロ		柑子色
ナツムシイロ		夏虫色
セイラン			青藍
クロベニ			黒紅
ムシグリイロ		蒸栗色
キンチャ			金茶
ヒワモエギ		鶸萌黄
コキハナダ		深縹
シロ			白
オミナエシ		女郎花
ミカンイロ		蜜柑色
ヤナギイロ		柳色
コンイロ			紺色
ゴフンイロ		胡粉色
カレクサイロ		枯草色
エンタンイロ		鉛丹色
アオシロツルバミ		青白橡
コンジョウ		紺青
ウノハナイロ		卯ノ花色
タンコウ			淡黄
オウニ			黄丹
ヤナギネズ		柳鼠
トメコン			留紺
ハクジ			白磁
シラチャ			白茶
カキイロ			柿色
ウラハヤナギ		裏葉柳
コイアイ			濃藍
キナリイロ		生成色
アカシロツルバミ		赤白橡
キアカ			黄赤
ワサビイロ		山葵色
テツコン			鉄紺
ニュウハクショク		乳白色
アライガキ		洗柿
ニンジンイロ		人参色
オイタケイロ		老竹色
シッコク			漆黒
シロネリ			白練
トリノコイロ		鳥ノ子色
ダイダイイロ		橙色
ビャクロク		白緑
アワフジイロ		淡藤色
ソショク			素色
ハチミツイロ		蜂蜜色
テリガキ			照柿
ウスモエギ		淡萌黄
フジイロ			藤色
シラウメネズ		白梅鼠
ハダイロ			肌色
アカダイダイ		赤橙
ヤナギゾメ		柳染
ベニカケソライロ		紅掛空色
シロネズ			白鼠
ウスタマゴイロ		薄卵色
キンアカ			金赤
ウスモエギ		薄萌葱
ベニミドリ		紅碧
キヌネズ			絹鼠
ユウオウ			雄黄
シュイロ			朱色
フカガワネズミ		深川鼠
コンキキョウ		紺桔梗
ハイアオ			灰青
シャレガキ		洒落柿
コムギイロ		小麦色
ワカミドリ		若緑
ハナイロ			花色
ギンネズ			銀鼠
アカコウ			赤香
ニイロ			丹色
アサミドリ		浅緑
コンアイ			紺藍
ウスニビ			薄鈍
トノコイロ		砥粉色
キチャ			黄茶
ウスミドリ		薄緑
ベニキキョウ		紅桔梗
ウスズミイロ		薄墨色
ニクイロ			肉色
ニッケイイロ		肉桂色
アオニビ			青鈍
キキョウイロ		桔梗色
スズイロ			錫色
ヒトイロ			人色
アカクチバイロ		赤朽葉色
セイジネズ		青磁鼠
フジナンド		藤納戸
スネズミ			素鼠
チョウジイロ		丁子色
コウロゼン		黄櫨染
ウスアオ			薄青
ベニカケハナイロ		紅掛花色
ネズミイロ		鼠色
コウイロ			香色
タンポポイロ		蒲公英色
サビセイジ		錆青磁
シオンイロ		紫苑色
ゲンジネズ		源氏鼠
ウスコウ			薄香
キイロ			黄色
ロクショウイロ		緑青色
シラフジイロ		白藤色
ハイイロ			灰色
ウスキ			浅黄
チュウキ			中黄
チトセミドリ		千歳緑
フジムラサキ		藤紫
ナマリイロ		鉛色
カレイロ			枯色
ナノハナイロ		菜の花色
ワカタケイロ		若竹色
スミレイロ		菫色
ニビイロ			鈍色
ウスコウ			淡香
キハダイロ		黄檗色
ミドリ			緑
アオムラサキ		青紫
スミ			墨
アンズイロ		杏色
タマゴイロ		卵色
トキワイロ		常磐色
ショウブイロ		菖蒲色
ドブネズミ		丼鼠
シノノメイロ		東雲色
ハナバイロ		花葉色
チグサネズ		千草鼠
リンドウイロ		竜胆色
ケシズミイロ		消炭色
アケボノイロ		曙色
カリヤスイロ		刈安色
チグサイロ		千草色
エドムラサキ		江戸紫
アイスミチャ		藍墨茶
サンゴシュイロ		珊瑚朱色
トウモロコシイロ		玉蜀黍色
セイジイロ		青磁色
ホンムラサキ		本紫
ヨウカンイロ		羊羹色
コキクチナシ		深支子
カナリアイロ		金糸雀色
アオタケイロ		青竹色
ブドウイロ		葡萄色
ロウイロ			蝋色
ソヒ			纁
キクチナシイロ		黄支子色
トキワミドリ		常磐緑
フカムラサキ		深紫
クロ			黒
ウスキヒ			浅緋
クチナシイロ		支子色
トクサイロ		木賊色
シコク			紫黒
カラスバイロ		烏羽色
マソホ			真赭
ヒマワリイロ		向日葵色
ビロウド			天鵞絨/天鵝絨
テンガジュウ		天鵞絨/天鵝絨
ムラサキ			紫
テツグロ			鉄黒
アライシュ		洗朱
ヤマブキイロ		山吹色
ムシアオ			虫襖
ウスブドウ		薄葡萄
ヌレバイロ		濡羽色
エンシュウチャ		遠州茶
ウコンイロ		鬱金色
カワイロ			革色
シコン			紫紺
コクタン			黒檀
ベニカバイロ		紅樺色
トウオウ			藤黄
フカミドリ		深緑
アンコウショク		暗紅色
ケンポウクロチャ		憲法黒茶
ソホ			赭
コンジキ			金色
テツイロ			鉄色
クワノミイロ		桑の実色
アンコクショク		暗黒色
シアン			氰
ピンク			桃紅
マゼンタ			品紅
がっき			楽器
ビワ※楽器		琵琶
シャミセン		三味線
ジャミセン		蛇味線/蛇皮線/三味線
サンシン			三線
バイオリン		提琴
ヴァイオリン		提琴
アコーディオン		手風琴
オルガン			風琴
オルゴール		自鳴琴
ハーモニカ		口風琴
ラッパ			喇叭
サイコロ			賽子/骰子
ウチワ			団扇
ボイラー			汽罐
すぽーつ			運動/競技
テーブルテニス		卓球
タッキュウ		卓球
テニス			庭球
テイキュウ		庭球
テーキュウ		庭球
ベースボール		野球
ヤキュウ			野球
バレーボール		排球
ハイキュウ		排球
ハイキュー		排球
バスケットボール		籠球
ロウキュウ		籠球
ローキュー		籠球
ゴルフ			打球
ダキュウ			打球
ホッケー			杖球
ジョウキュウ		杖球
ラグビー			闘球
トウキュウ		闘球
サッカー			蹴球
シュウキュウ		蹴球
ゲートボール		門球
モンキュウ		門球
アメリカンフットボール	鎧球
アメフト			鎧球
ガイキュウ		鎧球
ハンドボール		送球
ソウキュウ		送球
ビリヤード		撞球
ドウキュウ		撞球
バドミントン		羽球
ウキュウ			羽球
ウォーターポロ		水球
スイキュウ		水球
ドッジボール		避球
ヒキュウ			避球
アイスホッケー		氷球
ヒョウキュウ		氷球
ボーリング		柱技
ボクシング		拳闘
ケントウ			拳闘
ケンドウ			剣道
キュウドウ		弓道
ジュウドウ		柔道
アイキドウ		合気道
サドウ			茶道
チャドウ			茶道
ショドウ			書道
しゅざん			珠算
ソロバン			算盤
デンタク			電卓
ケイサンジャク			計算尺
ジョウギ			定規
コンパス			円規
エンキ				円規
ブンドキ			分度器
ヒッサン			筆算
アンザン			暗算
クク			九九
ヘイホウコン		平方根
カイヘイホウ		開平法
カイリツホウ		開立法
カイリュウホウ		開立法
バイコンホウ		倍根法
リッポウクク		立方九九
ゴワサン		御破算
しょうぎ		将棋
フ※将棋		歩
フヒョウ		歩兵
トキン			と金
キョウシャ		香車
ナリキョウ		成香
ケイマ			桂馬
ナリケイ		成桂
ギンショウ		銀将
ナリギン		成銀
キンショウ		金将
カクギョウ		角行
リュウマ		竜馬
ヒシャ			飛車
リュウオウ		竜王
オウショウ		王将
ギョクショウ		玉将
ナリゴマ		成駒
フナリ			不成
ナラズ			不成
オウテ			王手
ウチフズメ		打ち歩詰め
ニフ			二歩
ツキフズメ		突き歩詰め
センニチテ		千日手
ニュウギョク		入玉
ジショウギ		持将棋
いご			囲碁
フセキ			布石
ジョウセキ		定石
テンゲン		天元
コウ			劫
ヤオチョウ		八百長
シカツ			死活
ロクシハッカツ		六死八活
スミノマガリヨンモク	隅のマガリ四目
スミノマガリシモク	隅のマガリ四目
タイキョクカン		大局観
モクサン		目算
トウリョウ		投了
まーじゃん		麻雀
メンゼン		門前
マンズ			萬子
ワンズ			萬子
ソーズ			索子
ピンズ			筒子
メンツ			面子
シュンツ		順子
コーツ			刻子
ジャントウ		雀頭
フーロ			副露
クイサガリ		喰い下がり
ポン			碰
チー			吃
カン			槓
トイ			対
テンパイ		聴牌
イーシャンテン		一向聴
フ※麻雀		符
ハン			翻
リーチ			立直
タンキ			単騎
リャンメン		両面
シャンポン		双碰
ペンチャン		辺張
カンチャン		嵌張
ツモ			自摸
ロン			栄
イッパツ			一発
ホーラ			和了
テンホウ			天和
レンホウ			人和
チーホウ			地和
マンガン		満貫
ナガシマンガン		流し満貫
ハネマン	ハネ満
バイマン	倍満
サンバイマン	3倍満
ヤクマン	役満
ダブルマン	Ｗ役満
メンゼンチンツモホウ	門前清自摸和
メンゼンツモ		門前清自摸和
タンヤオ			断么
タンヤオチュー		断么九
ピンフ			平和
イーペーコー		一盃口
ヤクハイ			役牌
ハンパイ			飜牌
リンシャンカイホウ	嶺上開花
チャンカン		槍槓
リャンゾーチャンカン		二索槍槓
ハイテイモーユエ		海底摸月
ハイテイ			海底摸月
ホーテイラオユイ		河底撈魚
ホーテイ			河底撈魚
イーピンラオユエ	一筒撈月
チューピンラオユイ	九筒撈魚
ウーピンカイホー	五筒開花
リャンゾーチャンカン	二索搶槓
サンショクドウジュン	三色同順
イッキツウカン		一気通貫
ホンチャンタイヤオチュー	混全帯么九
ジュンチャンタイヤオチュー	純全帯么九
チートイツ		七対子
サンゲンチートイツ	三元七対子
スーシーチートイツ	四喜七対子
アメリカンチートイツ	アメリカン七対子
トイトイホー		対々和
トイトイ		対々和
サンアンコー		三暗刻
ホンロウトー		混老頭
サンショクドーコー	三色同刻
サンカンツ		三槓子
ショウサンゲン		小三元
ダブルリーチ		二重立直
ホンイーソー		混一色
リャンペーコー		二盃口
チンイーソー		清一色
コクシムソウ		国士無双
スーアンコー		四暗刻
ダイサンゲン		大三元
ツーイーソー		字一色
ショウスーシー		小四喜
ダイスーシー		大四喜
リューイーソー		緑一色
チンロートー		清老頭
スーカンツ		四槓子
チューレンポウトー	九蓮宝燈
サンレンコー		三連刻
スーレンコー		四連刻
ダイシャリン		大車輪
ショウシャリン		小車輪
ダイチクリン		大竹林
ダイスウリン		大数隣
ベニクジャク		紅孔雀
コウイッテン		紅一点
リューイーソーリン	緑一色輪
コクイーソー		黒一色
ヘイイーソー		黒一色
タンフォンホー		断紅和
ヒャクマンゴク		百万石
カガヒャクマンゴク		加賀百万石
キシュウゴジュウゴマンゴク	紀州五十五万石
ミトサンジュウゴマンゴク	水戸三十五万石
イーソーサンシュン	一色三順
イーソースーシュン	一色四順
シーサンプータ		十三不塔
シーサンプトウ		十三不塔
シーサンウーシー		十三無靠
チーシンウーシー		七星無靠
パーレンチャン		八連荘
ポーホイパーレンチャン	破回八連荘
ペーヨンジュン		北四順
オタカゼサンコー		客風三刻
サンプウコー		三風刻
スーツーコー		四字刻
フウカセツゲツ		風花雪月
カチョウフウゲツ		花鳥風月
トウホクシンカンセン	東北新幹線
トウホクシンカンセングリーンシャ	東北新幹線グリーン車
トウホクジドウシャドウ	東北自動車道
セイカンレンラクセン		青函連絡船
ナンボクセンソウ		南北戦争
ゴールデンゲートブリッジ	金門橋
アオノドウモン		青ノ洞門
ウーメンチー		五門斉
マネマン			真似満
トウカンホー		頭槓和
レンカイホウ		連開花
ウーピンカイホウ		五筒開花
ダイチーシン		大七星
チンペーコー		清盃口
シャンロンチョンチュ	双竜争珠
キャンドンホー		鏡同和
リャンドーコー		二同刻
ウーシンツウカン		五心通貫
イッキツウカンチャンタイヤオチュウ		一気通貫全帯么九
ジュンイッキツウカンチャンタイヤオチュウ	純一気通貫全帯么九
サンショクツウカン	三色通貫
タンロン			単竜
サンショクレンコー	三色連刻
チョウサンコウ		頂三刻
チョウパイコー		跳牌刻
スジパイコー		筋牌刻
シーアルラオタイ		十二落抬
チンチトウリイ		金鶏独立
アンカン		暗槓
ダイミンカン		大明槓
ショウミンカン		小明槓
カカン			加槓
カンブリ		槓振
リュウキョク		流局
チョンボ		錯和
ノーテン		不聴
バップ			罰符
キュウシュキュウハイ	九種九牌
スーカイカン		四開槓
スーカンサンラ		四槓散了
スーカンサンラ		四槓算了
スーチャリーチ		四家立直
サンチャホー		三家和
スーフーレンダ		四風連打
てんき			天気
カイセイ			快晴
ハレ			晴
ウスグモリ		薄曇
クモリ			曇
エンム			煙霧
スナアラシ		塵嵐
サジンアラシ		砂塵嵐
オオヤマジ		大山嵐
フブキ			吹雪
ジフブキ			地吹雪
キリ			霧
キリサメ			霧雨
アメ※天気		雨
ミゾレ			霙
アラレ			霰
ユキ			雪
ヒョウ※天気		雹
カミナリ			雷
シンキロウ		蜃気楼
げんそ			元素
スイソ			水素
ハイドロゲン		氫
ヘリウム			氦
リチウム			鋰
ベリリウム		鈹
ホウソ			硼素
ボロニウム		硼
タンソ			炭素
カーボン			碳
チッソ			窒素
ニトロゲン		氮
オキシゲン		氧
オキシジェン		氧
フッソ			弗素
フローリン		氟
フローライド		氟
ネオン			氖
ナトリウム		鈉
ナトリュウム		那篤𠌃謨
マグネシウム		鎂
マグネシュウム		麻倔涅叟謨
アルミ			軽銀
アルミニウム		鋁
アルミニュウム		亞爾密紐謨
ケイソ			珪素
シリコン			矽
リン			燐
リン※元素		磷
フォスフォラス		磷
マッチ			燐寸
イオウ			硫黄
イオウ※元素		硫
サルファー		硫
エンソ			塩素
クロリン			氯
アルゴン			氬
カリウム			鉀
カリュウム		加𠌃謨
カルシウム		鈣
カルシュウム		加爾叟謨
スカンジウム		鈧
チタン			鈦
バナジウム		釩
クロム			鉻
マンガン			錳
テツ			鉄
クロガネ			黒鉄
アイロン			鐵
コバルト			鈷
ニッケル			鎳
ドウ			銅
カッパー			銅
コッパー			銅
アエン			亜鉛
ジンク			鋅
ジンカム			鋅
ガリウム			鎵
ゲルマニウム		鍺
ヒソ			砒素
アルセニック		砷
セレン			硒
シュウソ			臭素
ブローミン		溴
クリプトン		氪
ルビジウム		銣
ストロンチウム		鍶
イットリウム		釔
ジルコニウム		鋯
ジルコニア		氧化鋯
ニオブ			鈮
モリブデン		鉬
テクネチウム		鎝
ルテニウム		釕
ロジウム			銠
パラジウム		鈀
ギン			銀
シルバー			銀
しろがね			白銀
カドミウム		鎘
インジウム		銦
スズ			錫
ティン			錫
ピューター		錫
アンチモン		銻
テルル			碲
ヨウソ			沃素
ヨード			沃度
アイオダイン		碘
キセノン			氙
セシウム			銫
バリウム			鋇
ランタン			鑭
セリウム			鈰
プラセオジム		鐠
ネオジム			釹
プロメチウム		鉕
サマリウム		釤
ユウロピウム		銪
ガドリニウム		釓
テルビウム		鋱
ジスプロシウム		鏑
ホルミウム		鈥
エルビウム		鉺
ツリウム			銩
イッテルビウム		鐿
ルテチウム		鎦
ハフニウム		鉿
タンタル			鉭
タングステン		鎢
レニウム			錸
オスミウム		鋨
イリジウム		銥
ハッキン			白金
プラチナ			鉑
キン			金
ゴールド			金
スイギン			水銀
マーキュリー		汞
タリウム			鉈
ナマリ			鉛
レッド※元素		鉛
ビスマス			鉍
ポロニウム		釙
アスタチン		砈
ラドン			氡
フランシウム		鍅
ラジウム			鐳
アクチニウム		錒
トリウム			釷
プロトアクチニウム	鏷
ウラン			鈾
ネプツニウム		錼
プルトニウム		鈽
アメリシウム		鋂
キュリウム		鋦
バークリウム		鉳
カリホルニウム		鉲
アインスタイニウム	鑀
フェルミウム		鐨
メンデレビウム		鍆
ノーベリウム		鍩
ローレンシウム		鐒
ラザホージウム		鑪
ドブニウム		𨧀
シーボーギウム		𨭎
ボーリウム		𨨏
ハッシウム		𨭆
マイトネリウム		䥑
ダームスタチウム		鐽
レントゲニウム		錀
コペルニシウム		鎶
なんだかとっても！いいかんじ	http://www.nicovideo.jp/watch/sm3604366
ヤマノウエニヒトガイルサマ	仚
ワレヲワスレル			嗒
タマヲミガクショクニン		玊
アシヲブラブラサセテコシカケル	呮
クサキガチヲハッテハエテイル	𡔉
ブツブツツブヤク			嘟
ヒキコモル			扃
ヒサシクナオラナイヤマイ		痼
サケヲススメル			䤐
ヒカエメニスル			嗇
メデタイクモ			霱
ムジツノツミ			枉
トリノカナシゲナコエ		嚌
オトシアナニオトス		臽
モノカゲカラキュウニトビダシテヒトヲオドロカセルトキニハッスルコエ	閄
キョロキョロミマワス		𥇛
マバタキシナイ			䁶
ワラオウトスル			𠱐
メガマワル			𥆞
ブリザード			𫙹
フネガシズム			𠤾
セマリクルアラナミ		𩏊
ココロガセマイ			狷
オオカゼノオコルサマ		飍
コメヲタクワエルウツワ		𤲑
タケノコノツケモノ		𥰮
ウシノアユミガオソイ		㸪
ブタノコ				㹠
ブタノハハ			𤟃
アルキカタガタダシクナイ		𤮳
トショカン			圕
マボロシ				𠄔
ウマガススム			馾
ウマガナヤム			駗
ウマガオトナシイ			𩤠
ウマガオモイ			驇
ウマガオドル			驣
ウマガハネル			驧
ウマガアガク			駶
ウマヲアラウ			𤀤
ウマガオドロク			䭹
ウマガユク			𩡨
アゴガシャクレル			顉
チョットミル			眱
クリプトン			氪
ハリツケニスル			搏
ヤマガタカクケワシイ		瘣
マルクナイタマ			𤪫
モノカゲカラキュウニトビダシテヒトヲオドロカセルトキニハッスルコエ	閄
ホネガノドニツッカエル		鯁
オオワライスルサマ		辴
チラリトミル			䀸
マッスグニテンクウタカクトビアガル	翀
オトリノシカ			𪋗
ギョクノイロツヤノスバラシイサマ	璱
シソンガサカエル			孮
ぶしゅ				部首
ナガレル			乁
フツ			乀
イチ			一
タテボウ			丨
テン			丶
ハライボウ		丿
オツ			乙
キノト			乙
ツリバリ			乚
ハネボウ			亅
ニ			二
ケイサンカンムリ		亠
ヒト			人
ニンベン			亻
ヒトヤネ			𠆢
ニンニョウ		儿
ニュウ			入
ハチ			八
ケイガマエ		冂
ワカンムリ		冖
ニスイ			冫
カゼガマエ		几
カンニョウ		凵
カタナ			刀
リットウ			刂
チカラ			力
ツツミガマエ		勹
サジノヒ			匕
ハコガマエ		匚
カクシガマエ		匸
ジュウ			十
ボクノト			卜
フシヅクリ		卩
マゲワリフ		⺋
ガンダレ			厂
ム			厶
マタ			又
クチヘン			口
クニガマエ		囗
ツチ			土
サムライ			士
フユガシラ		夂
スイニョウ		夊
ユウ			夕
ダイ			大
オンナ			女
コドモ			子
ウカンムリ		宀
スン			寸
ショウ			小
マゲアシ			尢
アシナエ			尣
カバネダレ		尸
メバエ			屮
ヤマ			山
マガリカワ		巛
カワ※部首		川
タクミ			工
オノレ			己
キンヘン			巾
カン			干
イトガシラ		幺
マダレ			广
エンニョウ		廴
コマヌキ			廾
シキガマエ		弋
ユミ			弓
イノコガシラ		彐
ケイガシラ		彑
サンヅクリ		彡
ギョウニンベン		彳
ココロ			心
リッシンベン		忄
シタゴコロ		㣺
ホコガマエ		戈
ト			戸
テ※部首			手
テヘン			扌
シニョウ			支
ボクニョウ		攴
ノブン			攵
ふみ			文
ト			斗
オノ※部首		斤
ホウ			方
ムニョウ			无
スデノツクリ		旡
ニチ			日
イワク			曰
カケル			欠
トメル			止
カバネヘン		歹
ホコヅクリ		殳
ナカレ			毋
カン※部首		毌
クラベル			比
ケ※部首			毛
ウジ			氏
キガマエ			气
ミズ			水
サンズイ			氵
シタミズ			氺
ヒ			火
レンガ			灬
チチ			父
コウ			爻
ショウ			爿
ショウヘン		丬
カタ※部首		片
キバ			牙
ウシ			牛
ウシヘン			牜
イヌ			犬
ケモノヘン		犭
ゲン			玄
タマ			玉
オウ			王
ショク			玊
ウリ			瓜
カワラ			瓦
アマイ			甘
イキル			生
モチイル			用
シュツ			甩
タ			田
コウ			甲
モウス			申
ユウ			由
ソウ			甴
デァン			电
ヒキ			疋
ヒキヘン			𤴔
ヤマイダレ		疒
シロ			白
カワ※部首		皮
サラ			皿
メ※部首			目
ヨコメ			罒
ヤ			矢
イシ			石
シメス			示
シメスヘン		礻
グウノアシ		禸
ノギ			禾
あな			穴
たつ			立
タケ			竹
タケカンムリ		⺮
こめ			米
イト			糸
イトヘン			糹
カン			缶
アミガシラ		网
ヨンガシラ		罓
モウガシラ		𦉰
マレガシラ		㓁
ヒツジ			羊
ヒツジガシラ		𦍌
ハネ			羽
ハネ※部首		羽
オイ			老
オイガシラ		耂
シコウシテ		而
ライスキ			耒
ミミ			耳
フデヅクリ		聿
ショウ			𦘒
ニィエ			肀
ニク			肉
ツキ			月
シン			臣
ミズカラ			自
イタル			至
シタ※部首		舌
マス			舛
フネ			舟
ウシトラ			艮
イロ			色
ソウコウ			艸
クサカンムリ		艹
クサカンムリA		艹
クサカンムリB		艹
トラガシラ		虍
ムシ			虫
チ			血
ギョウ			行
コロモ			衣
コロモヘン		衤
オオウ			襾
ニシガシラ		覀
ニシ			西
ミル			見
ツノ			角
ゴン			言
ゴンベン			訁
タニ			谷
マメ			豆
イノコ			豕
ムジナヘン		豸
カイ			貝
アカ			赤
ハシル			⾛
アシ			足
アシヘン			𧾷
ミ			身
クルマ			車
シャ			车
カライ			辛
シン			𨐋
シンニュウ		辵
シンニョウ		辶
ニテンシンニョウ		辶
オオザト			邑
コザト			阝
サケノトリ		酉
ノゴメ			釆
サト			里
カネ			金
カネヘン			釒
ナガイ			長
チョウ			镸
モン			門
ギフノフ			阜
レイヅクリ		隶
フルトリ			隹
アメ			雨
アメカンムリ		⻗
セイ			靑
アオ			青
アラズ			非
メン			面
メンブ			靣
カワ			革
ソムク			韋
ナメシガワ		韦
ニラ			韭
オト			音
オオガイ			頁
カゼ			風
トブ			飛
ショク			食
ショクヘン※康熙		𩙿
ショクヘン		飠
ショクヘン※ム		𩚀
ショクヘン※ヒ		𩚁
クビ			首
カオリ			香
ウマ			馬
ホネ			骨
タカイ			高
カミガシラ		髟
タタカイガマエ		鬥
ニオイザケ		鬯
レキ			鬲
オニ			鬼
サカナ			魚
トリ			鳥
ロ			鹵
ロ※部首			卤
シカ			鹿
バクニョウ		麥
ムギ			麦
アサ			麻
キ※康熙			黃
キ			黄
キビ			黍
クロ※康熙		黑
クロ			黒
ヌイトリ			黹
ベンアシ			黽
テイ			鼎
ツヅミ			鼓
ネズミ			鼠
ハナ※部首		鼻
セイ※部首		齊
セイ			斉
ハヘン			齒
ハ			歯
タツ			龍
リュウ			竜
カメ※康熙		龜
カメ			亀
カメ※部首		龟
ヤク			龠
きごう			記号
ドウチ			⇔
ホウゴウ			⇒
ロンリホウゴウ		⇒
ゴウドウ			≡
クォート			‘’
シングルクォート		‘’
ダブルクォート		“”
クォート２		“”
カギカッコ		「」
ニジュウカギカッコ	『』
カギカッコ２		『』
ナミカッコ		｛｝
マルカッコ		（）
ウムラウト		¨
トレマ			¨
アポストロフィー		＇
アキュート・アクセント	´
アキュートアクセント	´
グレイヴ・アクセント	｀
グレイヴアクセント	｀
イッテンリーダー		・
リーダ１			・
ニテンリーダー		‥
リーダ２			‥
サンテンリーダー		…
リーダ３			…
プライム			′
プライム１		′
ダブルプライム		′
プライム２		′
ド			°
オンド			°
セッシ			℃
セッシオンド		℃
カシ			℉
カシオンド		℉
オングストローム		Å
オスキゴウ		♂
メスキゴウ		♀
チルダ			～
ナミダッシュ		〜
セツキゴウ		§
ダンラクキゴウ		¶
コメジルシ		※
米印			※
タンケンフ		†
タンケンフ１		†
ニジュウタンケンフ	‡
タンケンフ２		‡
ゲタキゴウ		〓
ソウジキゴウ		∽
ヒレイキゴウ		∝
ムゲン			∞
ナゼナラバ		∵
スナワチ			∴
ユエニ			∴
サーカムフレックス	＾
ハイタテキロンリワ	⊕
セキブンキゴウ		∫
セキブン１		∫
ニジュウセキブンキゴウ	∬
セキブン２		∬
エンキゴウ		￥
ドルキゴウ		＄
セントキゴウ		￠
ポンドキゴウ		￡
リラキゴウ		￡
ユーロキゴウ		€
シメ			〆
シメキゴウ		〆
ドウジョウキゴウ		仝
ナンバーサイン		＃
シャープ			♯
フラット			♭
ナチュラル		♮
ノート			♪
オンプ			♪
オンプ４			♪
シブオンプ		♪
バーティカルバー		｜
ブロークンバー		￤
タス			＋
プラス			＋
ヒク			－
ハイフンマイナス		－
マイナス			－
カケル			×
アスタリスク		＊
ワル			÷
スラッシュ		／
バックスラッシュ		＼
イコール			＝
トウゴウ			＝
フトウゴウ		≠≦≧≒
トウゴウヒテイ		≠
キンジ			≒
ダイナリ			＞
ショウナリ		＜
ダイナリイコール		≧
ショウナリイコール	≦
ルート			√
コンゴウ			√
コンゴウキゴウ		√
オーバーライン		￣
ハイフン			‐
アンダースコア		＿
ブブンシュウゴウ		⊆⊇
シンブブンシュウゴウ	⊂⊃
ゲン			∈∋
セキシュウゴウ		∩
ワシュウゴウ		∪
ヒテイキゴウ		￢
ロンリセキ		∧
ロンリワ			∨
カクキゴウ		∠
チョッカクキゴウ		∟
スイチョクキゴウ		⊥
コ			⌒
コキゴウ			⌒
ゼンショウキゴウ		∀
ソンザイキゴウ		∃
デル			∂
パーシャルディー		∂
ラウンドディー		∂
ナブラ			∇
ナブラキゴウ		∇
ニジュウマル		◎
シロボシ			☆
クロボシ			★
シロマル			○
クロマル			●
シロヒシガタ		◇
クロヒシガタ		◆
シロシカク		□
クロシカク		■
シロサンカク		△
クロサンカク		▲
シロギャクサンカク	▽
クロギャクサンカク	▼
コピーライト		©
チョサクケン		©
トウロクショウヒョウ	®
ゲンバンケン		℗
トレードマーク		™
サービスマーク		℠
ヤクムショウヒョウ	℠
ヤジルシ			→
ウエヤジルシ		↑
シタヤジルシ		↓
ヒダリヤジルシ		→
ミギヤジルシ		←
ダクオン			゛
ハンダクオン		゜
ドクテン			、
クテン			。
ノノジテン		〃
ドウノジテン		々
ノマ			々
イチノジテン		ゝヽゞヾ
イチノジテンヒラガナセイオン	ゝ
イチノジテンカタカナセイオン	ヽ
イチノジテンヒラガナダクオン	ゞ
イチノジテンカタカナダクオン	ヾ
ユーロ			€
ドル			＄
エン			￥
セント			￠
ポンド			￡
リラ			￡
すうじ			数字
だいすう			大数
イチ			一
ニ			二
サン			三
ヨン			四
ゴ			五
ロク			六
ナナ			七
ハチ			八
キュウ			九
ジュウ			十
ヒャク			百
セン			千
マン			万
オク			億
チョウ※数字		兆
ケイ			京
ガイ			垓
ジョ			𥝱/秭
ジョウ			穣
コウ			溝
カン			澗
セイ			正
サイ			載
ゴク			極
ゴウガシャ		恒河沙
アソウギ			阿僧祇
ナユタ			那由他
フカシギ			不可思議
ムリョウタイスウ		無量大数
ラクシャ			洛叉
クテイ			倶胝
アユタ			阿庾多
ナユタ			那由他
ビンバラ			頻波羅
コンガラ			矜羯羅
アカラ			阿伽羅
サイショウ		最勝
マバラ			摩婆羅
アバラ			阿婆羅
タバラ			多婆羅
カイブン			界分
フマ			普摩
ネマ			禰摩
アバケン			阿婆鈐
ミカバ			弥伽婆
ビラカ			毘攞伽
ビカバ			毘伽婆
ソウガラマ		僧羯邏摩
ビサラ			毘薩羅
ビセンバ			毘贍婆
ビジョウガ		毘盛伽
ビスダ			毘素陀
ビバカ			毘婆訶
ビバテイ			毘薄底
ビキャタン		毘佉擔
ショウリョウ		称量
イチジ			一持
イロ※数			異路
テンドウ			顛倒
サンマヤ			三末耶
ビトラ			毘睹羅
ケイバラ			奚婆羅
シサツ			伺察
シュウコウ		周広
コウシュツ		高出
サイミョウ		最妙
